Directory,File,Validation,Id,Id_avant validation,Contact,Group,Igp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Machine,Opérateur,Projet,Habitat1,Habitat2
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160908_231443_441.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,2,2016,9,8,23,14,8/09/2016,23:14,8/09/2016,LIFED,37,50,56,0,2,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160908_231503_441.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,2,2016,9,8,23,15,8/09/2016,23:15,8/09/2016,LIFED,113,53,0,0,2,1,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160908_231624_047.wav,,ChiroSp,ChiroSp,Main,Myosp,3,Myoema,2,2016,9,8,23,16,8/09/2016,23:16,8/09/2016,LIFED,13,51,0,0,1,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160908_231826_503.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,2,2016,9,8,23,18,8/09/2016,23:18,8/09/2016,LIFED,85,52,0,0,3,1,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160908_231839_449.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,2,2016,9,8,23,18,8/09/2016,23:18,8/09/2016,LIFED,75,53,0,0,2,2,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160909_010221_934.wav,,ChiroSp,ChiroSp,Main,Myosp,3,Myoema,2,2016,9,9,1,2,9/09/2016,1:02,8/09/2016,LIFED,24,53,0,0,3,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160909_010606_016.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,2,2016,9,9,1,6,9/09/2016,1:06,8/09/2016,LIFED,23,53,0,0,3,2,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160909_013512_947.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myoema,2,2016,9,9,1,35,9/09/2016,1:35,8/09/2016,LIFED,6,50,51,1,1,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160909_215427_603.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,2,2016,9,9,21,54,9/09/2016,21:54,9/09/2016,LIFED,8,54,0,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_000141_551.wav,,ChiroSp,ChiroSp,Main,Myosp,3,Myoema,2,2016,9,10,0,1,10/09/2016,0:01,9/09/2016,LIFED,7,54,63,1,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_000528_905.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myoema,2,2016,9,10,0,5,10/09/2016,0:05,9/09/2016,LIFED,19,51,0,0,1,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_000616_036.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,2,2016,9,10,0,6,10/09/2016,0:06,9/09/2016,LIFED,27,53,0,0,2,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_000957_960.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myoema,2,2016,9,10,0,9,10/09/2016,0:09,9/09/2016,LIFED,9,55,0,0,2,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_003350_407.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,2,2016,9,10,0,33,10/09/2016,0:33,9/09/2016,LIFED,37,56,32,0,2,1,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_004345_153.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,2,2016,9,10,0,43,10/09/2016,0:43,9/09/2016,LIFED,51,50,0,1,2,1,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_004355_153.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myoema,2,2016,9,10,0,43,10/09/2016,0:43,9/09/2016,LIFED,234,52,0,0,5,3,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_004400_153.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,2,2016,9,10,0,44,10/09/2016,0:44,9/09/2016,LIFED,75,52,0,0,5,2,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_004556_651.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myoema,2,2016,9,10,0,45,10/09/2016,0:45,9/09/2016,LIFED,8,56,34,1,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_004630_899.wav,,ChiroSp,ChiroSp,Main,Myosp,3,Myoema,2,2016,9,10,0,46,10/09/2016,0:46,9/09/2016,LIFED,24,54,0,1,3,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_004856_504.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,2,2016,9,10,0,48,10/09/2016,0:48,9/09/2016,LIFED,129,54,0,0,2,2,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_004924_000.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,2,2016,9,10,0,49,10/09/2016,0:49,9/09/2016,LIFED,61,55,0,0,1,2,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_004929_000.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,2,2016,9,10,0,49,10/09/2016,0:49,9/09/2016,LIFED,97,54,0,0,2,2,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_005446_739.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,2,2016,9,10,0,54,10/09/2016,0:54,9/09/2016,LIFED,2,52,0,1,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_005604_920.wav,,Myosp,Myosp,Main,Myosp,8,Myoema,2,2016,9,10,0,56,10/09/2016,0:56,9/09/2016,LIFED,6,59,0,1,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_010006_643.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myoema,2,2016,9,10,1,0,10/09/2016,1:00,9/09/2016,LIFED,83,50,0,2,3,2,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_012548_363.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,2,2016,9,10,1,25,10/09/2016,1:25,9/09/2016,LIFED,50,53,0,0,0,1,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_012706_406.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,2,2016,9,10,1,27,10/09/2016,1:27,9/09/2016,LIFED,45,53,0,0,1,1,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_012711_406.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myoema,2,2016,9,10,1,27,10/09/2016,1:27,9/09/2016,LIFED,9,55,22,0,3,2,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_014049_000.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,2,2016,9,10,1,40,10/09/2016,1:40,9/09/2016,LIFED,78,52,0,1,2,1,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_014405_000.wav,,ChiroSp,ChiroSp,Main,Myosp,3,Myoema,2,2016,9,10,1,44,10/09/2016,1:44,9/09/2016,LIFED,27,53,0,0,3,1,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_022952_849.wav,,Myosp,Myosp,Main,Myosp,9,Myoema,2,2016,9,10,2,29,10/09/2016,2:29,9/09/2016,LIFED,6,58,0,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_023035_857.wav,,ChiroSp,ChiroSp,Main,Myosp,3,Myoema,2,2016,9,10,2,30,10/09/2016,2:30,9/09/2016,LIFED,15,52,0,1,2,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_023045_075.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,2,2016,9,10,2,30,10/09/2016,2:30,9/09/2016,LIFED,35,51,0,0,2,1,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_210631_277.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myoema,2,2016,9,10,21,6,10/09/2016,21:06,10/09/2016,LIFED,10,50,0,1,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_233218_373.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,2,2016,9,10,23,32,10/09/2016,23:32,10/09/2016,LIFED,42,54,0,1,2,3,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_233238_373.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,2,2016,9,10,23,32,10/09/2016,23:32,10/09/2016,LIFED,14,53,0,1,2,1,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_233428_373.wav,,ChiroSp,ChiroSp,Main,Myosp,3,Myoema,2,2016,9,10,23,34,10/09/2016,23:34,10/09/2016,LIFED,7,52,0,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_233559_841.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,2,2016,9,10,23,35,10/09/2016,23:35,10/09/2016,LIFED,98,63,0,0,4,2,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_234148_023.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,2,2016,9,10,23,41,10/09/2016,23:41,10/09/2016,LIFED,10,56,0,1,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_235048_463.wav,,Myosp,Myosp,Main,Myosp,8,Myoema,2,2016,9,10,23,50,10/09/2016,23:50,10/09/2016,LIFED,43,55,0,0,1,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160911_003801_793.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myoema,2,2016,9,11,0,38,11/09/2016,0:38,10/09/2016,LIFED,8,51,0,2,0,2,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160911_034533_587.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myoema,2,2016,9,11,3,45,11/09/2016,3:45,10/09/2016,LIFED,9,51,55,1,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160911_034916_931.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,2,2016,9,11,3,49,11/09/2016,3:49,10/09/2016,LIFED,20,53,0,1,1,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160911_214103_865.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,2,2016,9,11,21,41,11/09/2016,21:41,11/09/2016,LIFED,17,53,0,1,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160911_214252_693.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,2,2016,9,11,21,42,11/09/2016,21:42,11/09/2016,LIFED,33,51,47,0,1,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160911_214525_964.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myoema,2,2016,9,11,21,45,11/09/2016,21:45,11/09/2016,LIFED,36,51,38,0,1,2,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160911_214545_964.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,2,2016,9,11,21,45,11/09/2016,21:45,11/09/2016,LIFED,25,53,0,0,1,1,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160911_215142_415.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,2,2016,9,11,21,51,11/09/2016,21:51,11/09/2016,LIFED,58,51,0,0,4,3,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160911_230709_503.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myoema,2,2016,9,11,23,7,11/09/2016,23:07,11/09/2016,LIFED,22,51,51,0,1,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_005129_468.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,2,2016,9,12,0,51,12/09/2016,0:51,11/09/2016,LIFED,136,53,0,2,6,5,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_005144_468.wav,,Myosp,Myosp,Main,Myosp,9,Myoema,2,2016,9,12,0,51,12/09/2016,0:51,11/09/2016,LIFED,19,53,60,2,1,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_013623_003.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myoema,2,2016,9,12,1,36,12/09/2016,1:36,11/09/2016,LIFED,13,53,0,0,1,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_014644_783.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myoema,2,2016,9,12,1,46,12/09/2016,1:46,11/09/2016,LIFED,13,52,0,1,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_014900_333.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,2,2016,9,12,1,49,12/09/2016,1:49,11/09/2016,LIFED,11,51,41,0,0,1,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_015107_425.wav,,ChiroSp,ChiroSp,Main,Myosp,3,Myoema,2,2016,9,12,1,51,12/09/2016,1:51,11/09/2016,LIFED,8,53,0,0,2,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_025830_560.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,2,2016,9,12,2,58,12/09/2016,2:58,11/09/2016,LIFED,30,53,0,0,1,2,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_031325_910.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myoema,2,2016,9,12,3,13,12/09/2016,3:13,11/09/2016,LIFED,11,50,27,0,2,2,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_031405_514.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myoema,2,2016,9,12,3,14,12/09/2016,3:14,11/09/2016,LIFED,23,50,0,0,3,4,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_225746_780.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,2,2016,9,12,22,57,12/09/2016,22:57,12/09/2016,LIFED,35,53,33,0,1,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_225751_780.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,2,2016,9,12,22,57,12/09/2016,22:57,12/09/2016,LIFED,42,54,0,0,1,2,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_225843_256.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,2,2016,9,12,22,58,12/09/2016,22:58,12/09/2016,LIFED,65,53,0,1,1,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_231046_643.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myoema,2,2016,9,12,23,10,12/09/2016,23:10,12/09/2016,LIFED,8,55,0,1,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_231226_357.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,2,2016,9,12,23,12,12/09/2016,23:12,12/09/2016,LIFED,40,53,0,0,0,2,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_231231_357.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,2,2016,9,12,23,12,12/09/2016,23:12,12/09/2016,LIFED,39,53,0,0,1,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_010128_625.wav,,Myosp,Myosp,Main,Myosp,7,Myomys,0,2016,9,12,1,1,12/09/2016,1:01,11/09/2016,LIFED,15,53,0,0,1,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_231236_357.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,2,2016,9,12,23,12,12/09/2016,23:12,12/09/2016,LIFED,40,53,0,0,1,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_231425_543.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,2,2016,9,12,23,14,12/09/2016,23:14,12/09/2016,LIFED,41,52,0,1,1,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_231508_013.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,2,2016,9,12,23,15,12/09/2016,23:15,12/09/2016,LIFED,38,52,0,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_231813_392.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,2,2016,9,12,23,18,12/09/2016,23:18,12/09/2016,LIFED,62,54,43,0,2,2,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_231818_392.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,2,2016,9,12,23,18,12/09/2016,23:18,12/09/2016,LIFED,51,53,0,0,1,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160913_003140_766.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myoema,2,2016,9,13,0,31,13/09/2016,0:31,12/09/2016,LIFED,6,54,89,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160913_012256_211.wav,,Myosp,Myosp,Main,Myosp,8,Myoema,2,2016,9,13,1,22,13/09/2016,1:22,12/09/2016,LIFED,73,58,0,0,2,2,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_012335_367.wav,P. Nyssen,Myosp,ChiroSp,Main,Myosp,3,Myonat,0,2016,9,12,1,23,12/09/2016,1:23,11/09/2016,LIFED,13,46,0,0,2,1,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160913_021558_136.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,2,2016,9,13,2,15,13/09/2016,2:15,12/09/2016,LIFED,25,53,0,0,2,1,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160913_022910_000.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,2,2016,9,13,2,29,13/09/2016,2:29,12/09/2016,LIFED,38,50,0,0,2,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160913_023157_485.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,2,2016,9,13,2,31,13/09/2016,2:31,12/09/2016,LIFED,51,50,0,0,4,2,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_013210_692.wav,P. Nyssen,parasi,ChiroSp,Main,parasi,2,Nyclei,2,2016,9,12,1,32,12/09/2016,1:32,11/09/2016,LIFED,2,26,0,5,1,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160913_023212_485.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,2,2016,9,13,2,32,13/09/2016,2:32,12/09/2016,LIFED,64,50,0,0,3,1,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
