Directory,File,Validation,Id,Id_avant validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Machine,Opérateur,Projet,Habitat1,Habitat2
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_214344_412.wav,,PippiT,PippiT,Main,Pip50,6,PippiT,6,2016,5,24,21,43,24/05/2016,21:43,24/05/2016,,8,45,224,7,0,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_214349_305.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,5,24,21,43,24/05/2016,21:43,24/05/2016,,30,49,86,8,0,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_215232_591.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,5,24,21,52,24/05/2016,21:52,24/05/2016,,6,48,0,5,0,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_215332_799.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,5,24,21,53,24/05/2016,21:53,24/05/2016,,15,48,79,6,1,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_215458_733.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,5,24,21,54,24/05/2016,21:54,24/05/2016,,6,45,60,4,1,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_220022_226.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,5,24,22,0,24/05/2016,22:00,24/05/2016,,6,47,17,5,0,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_220157_228.wav,,ChiroSp,ChiroSp,Main,Myosp,3,Myodau,3,2016,5,24,22,1,24/05/2016,22:01,24/05/2016,,52,46,0,5,2,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_220202_823.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,5,24,22,2,24/05/2016,22:02,24/05/2016,,28,49,70,6,1,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_220928_224.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,5,24,22,9,24/05/2016,22:09,24/05/2016,,4,50,74,6,0,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_220934_698.wav,,PippiT,PippiT,Main,Pip50,6,PippiT,6,2016,5,24,22,9,24/05/2016,22:09,24/05/2016,,65,46,73,6,3,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_220943_428.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,5,24,22,9,24/05/2016,22:09,24/05/2016,,86,49,0,6,1,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_220948_428.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,5,24,22,9,24/05/2016,22:09,24/05/2016,,6,48,0,5,0,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_221516_053.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,5,24,22,15,24/05/2016,22:15,24/05/2016,,3,47,0,5,0,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_221533_296.wav,,ChiroSp,ChiroSp,Main,Pip50,0,PippiT,0,2016,5,24,22,15,24/05/2016,22:15,24/05/2016,,31,43,0,8,7,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_221538_296.wav,,ChiroSp,ChiroSp,Main,Pip35,3,Pipkuh,1,2016,5,24,22,15,24/05/2016,22:15,24/05/2016,,5,41,0,6,6,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_221543_242.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,5,24,22,15,24/05/2016,22:15,24/05/2016,,32,48,78,7,1,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_221557_005.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,5,24,22,15,24/05/2016,22:15,24/05/2016,,34,46,0,5,2,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_221614_371.wav,,ChiroSp,ChiroSp,Main,Pip35,1,Pipnat,1,2016,5,24,22,16,24/05/2016,22:16,24/05/2016,,39,45,81,6,2,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_221619_371.wav,,ChiroSp,ChiroSp,Main,Pip35,2,Pipnat,0,2016,5,24,22,16,24/05/2016,22:16,24/05/2016,,2,42,0,4,0,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_221623_566.wav,,ChiroSp,ChiroSp,Main,Pip35,4,Pipnat,3,2016,5,24,22,16,24/05/2016,22:16,24/05/2016,,22,44,0,5,0,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_221628_084.wav,,Pip35,Pip35,Main,Pip35,7,Pipnat,3,2016,5,24,22,16,24/05/2016,22:16,24/05/2016,,5,41,2,5,2,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_221635_095.wav,,Pip35,Pip35,Main,Pip35,7,Pipnat,3,2016,5,24,22,16,24/05/2016,22:16,24/05/2016,,23,41,108,8,2,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_221649_401.wav,,Pip35,Pip35,Main,Pip35,8,Pipnat,3,2016,5,24,22,16,24/05/2016,22:16,24/05/2016,,44,42,0,6,4,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_221656_269.wav,,ChiroSp,ChiroSp,Main,Pip35,5,Pipnat,2,2016,5,24,22,16,24/05/2016,22:16,24/05/2016,,20,42,0,7,6,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_221701_269.wav,,ChiroSp,ChiroSp,Main,Pip35,4,Pipnat,3,2016,5,24,22,17,24/05/2016,22:17,24/05/2016,,36,44,83,6,2,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_221706_269.wav,,Pip35,Pip35,Main,Pip35,6,Pipkuh,0,2016,5,24,22,17,24/05/2016,22:17,24/05/2016,,1,44,0,5,1,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_221713_842.wav,,Pip35,Pip35,Main,Pip35,7,Pipnat,2,2016,5,24,22,17,24/05/2016,22:17,24/05/2016,,40,44,80,6,2,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_221758_061.wav,,ChiroSp,ChiroSp,Main,Pip50,3,PippiT,3,2016,5,24,22,17,24/05/2016,22:17,24/05/2016,,4,42,185,5,0,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_221807_981.wav,,ChiroSp,ChiroSp,Main,Pip50,1,PippiT,1,2016,5,24,22,18,24/05/2016,22:18,24/05/2016,,5,43,0,5,1,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_221859_947.wav,,Pip35,Pip35,Main,Pip35,9,Pipnat,2,2016,5,24,22,18,24/05/2016,22:18,24/05/2016,,17,38,0,6,4,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_221911_769.wav,,Pip35,Pip35,Main,Pip35,10,Pipkuh,1,2016,5,24,22,19,24/05/2016,22:19,24/05/2016,,19,39,93,6,2,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_221935_001.wav,,Pip35,Pip35,Main,Pip35,7,Pipnat,3,2016,5,24,22,19,24/05/2016,22:19,24/05/2016,,29,44,0,6,4,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_221951_948.wav,,Pip35,Pip35,Main,Pip35,9,Pipkuh,0,2016,5,24,22,19,24/05/2016,22:19,24/05/2016,,15,41,116,6,1,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222003_296.wav,A. Flipo,ENVsp,ENVsp,Main,ENVsp,6,Nyclei,1,2016,5,24,22,20,24/05/2016,22:20,24/05/2016,,29,25,0,8,4,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222003_296.wav,,ChiroSp,ChiroSp,Secondary,Pip35,4,Pipkuh,2,2016,5,24,22,20,24/05/2016,22:20,24/05/2016,,2,40,53,4,2,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222008_296.wav,,ChiroSp,ChiroSp,Main,ENVsp,4,Nyclei,1,2016,5,24,22,20,24/05/2016,22:20,24/05/2016,,12,24,0,8,1,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222015_292.wav,A. Flipo,ENVsp,ENVsp,Main,ENVsp,9,Nyclei,1,2016,5,24,22,20,24/05/2016,22:20,24/05/2016,,14,26,85,6,2,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222015_292.wav,,PippiT,PippiT,Secondary,Pip50,10,PippiT,10,2016,5,24,22,20,24/05/2016,22:20,24/05/2016,,7,46,24,5,0,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222020_292.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,5,24,22,20,24/05/2016,22:20,24/05/2016,,26,45,0,7,0,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222107_489.wav,,Pip35,Pip35,Main,Pip35,8,Pipnat,2,2016,5,24,22,21,24/05/2016,22:21,24/05/2016,,26,43,83,5,1,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222124_001.wav,,Pip35,Pip35,Main,Pip35,8,Pipnat,1,2016,5,24,22,21,24/05/2016,22:21,24/05/2016,,31,43,100,6,2,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222129_001.wav,,ChiroSp,ChiroSp,Main,Pip50,1,PippiT,1,2016,5,24,22,21,24/05/2016,22:21,24/05/2016,,12,45,177,5,2,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222135_019.wav,,ChiroSp,ChiroSp,Main,Pip35,3,Pipkuh,0,2016,5,24,22,21,24/05/2016,22:21,24/05/2016,,64,45,0,5,3,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222152_601.wav,,ChiroSp,ChiroSp,Main,Pip35,3,Pipnat,2,2016,5,24,22,21,24/05/2016,22:21,24/05/2016,,24,43,100,6,2,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222206_647.wav,A. Flipo,Pipnat,Pipnat,Main,Pip35,9,Pipnat,6,2016,5,24,22,22,24/05/2016,22:22,24/05/2016,,13,40,113,7,2,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222220_520.wav,,ChiroSp,ChiroSp,Main,Pip50,2,PippiT,2,2016,5,24,22,22,24/05/2016,22:22,24/05/2016,,6,45,71,4,0,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222223_235.wav,,ChiroSp,ChiroSp,Main,Pip35,4,Pipkuh,0,2016,5,24,22,22,24/05/2016,22:22,24/05/2016,,6,42,0,5,2,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222233_162.wav,,Pip35,Pip35,Main,Pip35,7,Pipnat,4,2016,5,24,22,22,24/05/2016,22:22,24/05/2016,,5,41,73,6,1,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222246_133.wav,,Pip35,Pip35,Main,Pip35,9,Pipnat,1,2016,5,24,22,22,24/05/2016,22:22,24/05/2016,,35,42,88,6,3,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222257_311.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2016,5,24,22,22,24/05/2016,22:22,24/05/2016,,9,47,0,6,2,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222259_507.wav,,Pip35,Pip35,Main,Pip35,10,Pipnat,4,2016,5,24,22,22,24/05/2016,22:22,24/05/2016,,37,41,102,7,4,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222304_507.wav,,Pip35,Pip35,Main,Pip35,9,Pipnat,2,2016,5,24,22,23,24/05/2016,22:23,24/05/2016,,3,39,0,5,1,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222313_202.wav,,Pip35,Pip35,Main,Pip35,10,Pipkuh,1,2016,5,24,22,23,24/05/2016,22:23,24/05/2016,,33,41,91,7,1,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222324_884.wav,,Pip35,Pip35,Main,Pip35,6,Pipnat,4,2016,5,24,22,23,24/05/2016,22:23,24/05/2016,,29,44,87,6,3,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222402_684.wav,,ChiroSp,ChiroSp,Main,Pip35,2,Pipnat,0,2016,5,24,22,24,24/05/2016,22:24,24/05/2016,,6,42,0,5,2,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222414_965.wav,,ChiroSp,ChiroSp,Main,Pip35,4,Pipkuh,0,2016,5,24,22,24,24/05/2016,22:24,24/05/2016,,6,42,101,4,1,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222422_995.wav,,Pip35,Pip35,Main,Pip35,7,Pipkuh,2,2016,5,24,22,24,24/05/2016,22:24,24/05/2016,,8,41,87,5,2,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222431_070.wav,,Pip35,Pip35,Main,Pip35,9,Pipkuh,1,2016,5,24,22,24,24/05/2016,22:24,24/05/2016,,24,41,100,6,3,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222438_505.wav,,ChiroSp,ChiroSp,Main,Pip35,4,Pipnat,0,2016,5,24,22,24,24/05/2016,22:24,24/05/2016,,4,41,321,5,1,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222455_208.wav,,ChiroSp,ChiroSp,Main,Pip35,4,Pipnat,4,2016,5,24,22,24,24/05/2016,22:24,24/05/2016,,13,44,0,6,2,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222503_452.wav,,ChiroSp,ChiroSp,Main,Pip50,0,PippiT,0,2016,5,24,22,25,24/05/2016,22:25,24/05/2016,,4,43,0,6,3,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222517_307.wav,,ChiroSp,ChiroSp,Main,Pip35,3,Pipkuh,0,2016,5,24,22,25,24/05/2016,22:25,24/05/2016,,4,43,0,4,1,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222520_347.wav,,Pip35,Pip35,Main,Pip35,9,Pipkuh,2,2016,5,24,22,25,24/05/2016,22:25,24/05/2016,,31,42,0,6,2,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222531_389.wav,,Pip35,Pip35,Main,Pip35,10,Pipnat,3,2016,5,24,22,25,24/05/2016,22:25,24/05/2016,,8,42,0,5,2,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222547_280.wav,,Pip35,Pip35,Main,Pip35,9,Pipnat,3,2016,5,24,22,25,24/05/2016,22:25,24/05/2016,,22,40,0,6,3,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222554_559.wav,,Pip35,Pip35,Main,Pip35,6,Pipnat,3,2016,5,24,22,25,24/05/2016,22:25,24/05/2016,,40,44,0,6,4,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222559_559.wav,,ChiroSp,ChiroSp,Main,Pip35,5,Pipnat,5,2016,5,24,22,25,24/05/2016,22:25,24/05/2016,,56,44,0,6,5,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222609_103.wav,,ChiroSp,ChiroSp,Main,Pip35,2,Pipnat,0,2016,5,24,22,26,24/05/2016,22:26,24/05/2016,,5,41,95,5,2,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222637_103.wav,,Pip35,Pip35,Main,Pip35,9,Pipnat,1,2016,5,24,22,26,24/05/2016,22:26,24/05/2016,,18,42,0,6,4,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222647_845.wav,,Pip35,Pip35,Main,Pip35,6,Pipnat,3,2016,5,24,22,26,24/05/2016,22:26,24/05/2016,,7,42,96,6,1,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222700_970.wav,,Pip35,Pip35,Main,Pip35,6,Pipnat,4,2016,5,24,22,27,24/05/2016,22:27,24/05/2016,,18,42,106,7,4,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
H:/PlecoLUX - Thierry 2016/2016-05-24 Vanne des moines - A ANALYSER/Em3 en bord de semois - output/wav post kaleidoscope/,__20160524_222714_360.wav,,ChiroSp,ChiroSp,Main,Pip35,3,Pipnat,2,2016,5,24,22,27,24/05/2016,22:27,24/05/2016,,40,45,91,6,3,0,Vanne des Moines (Bord de Semois),EM3,T. Cambier,Divers Plecotus,,
